id,birthDate,birthPlace,collegeName,draftPickNum,draftRoundNum,draftTeamId,draftTeamName,draftYear,heightFeet,heightInches,highSchoolName,nbaDebut,positions,shootingHand,weightPounds,_source_team_ids
7eaeb6dd-f6d0-4ae5-b8c9-d122ae9a79f9,1995-09-16T00:00:00Z,"San Jose, California",Arizona,4,1,22,Orlando Magic,2014,6,8,Archbishop Mitty in San Jose California,2014-10-28T00:00:00Z,Power Forward|Small Forward,Right,235,8
fee4baa1-5233-4bdd-8b2c-6177ed93e704,2001-04-17T00:00:00Z,Burl,Kansas,21,1,8,Denver Nuggets,2022,6,6,Blue Valley Northwest HS in Overland Park Kansas,2022-10-19T00:00:00Z,Shooting Guard,Right,220,8
c3a2d818-e715-4386-aa3c-fd050f967d9f,2001-01-09T00:00:00Z,Hopk,Arizona,22,1,8,Denver Nuggets,2020,6,10,,2020-12-28T00:00:00Z,Power Forward,Right,240,8
5e328db1-6514-4835-9e39-c28a486c0f02,2002-08-15T00:00:00Z,"Overland Park, Kansas",Dayton,22,1,24,Phoenix Suns,2024,6,9,,2025-10-25T00:00:00Z,Power Forward,Right,225,8
aec05a37-940e-44dc-afb0-918a71bacaa6,2002-04-18T00:00:00Z,"Las Vegas, Nevada",Gonzaga,29,1,12,Indiana Pacers,2023,6,6,Liberty in Henderson Nevada,2023-10-27T00:00:00Z,Shooting Guard|Small Forward,Right,205,8
df321d01-de15-4e06-ad2d-b841219cfb4a,1994-09-14T00:00:00Z,"Fishers, Indiana",Michigan State,19,1,5,Chicago Bulls,2014,6,4,Hamilton Southeastern in Fishers Indiana,2014-11-14T00:00:00Z,Shooting Guard,Right,210,9
80f729fe-a709-4acc-bbf7-0a69719a6832,1994-04-22T00:00:00Z,"York, Ma",Michigan,0,0,,,0,6,7,Phillips Exeter Academy in Exeter New Hampshire,2018-10-24T00:00:00Z,Small Forward|Shooting Guard,Right,215,9
ef509f36-80aa-42f3-99db-845596891b6b,1994-03-22T00:00:00Z,"San Marcos, Texas",Baylor,12,1,29,Utah Jazz,2016,6,6,Warren in San Antonio Texas,2016-10-27T00:00:00Z,Power Forward|Small Forward,Right,218,9
bdc6d6e3-ed41-44e4-88b5-ae5dcb05cb98,1997-09-23T00:00:00Z,"Layton, Utah",Wake Forest,19,1,1,Atlanta Hawks,2017,6,9,Cardinal Newman in West Palm Beach Florida,2017-10-18T00:00:00Z,Power Forward,Right,226,9
62357270-0c37-45a4-b75b-75066e062987,2000-07-26T00:00:00Z,"Bay St. Louis, Mississippi",Mississippi State,0,0,,,0,6,11,,2025-04-13T00:00:00Z,Power Forward,Right,254,9
b28ac812-714a-459a-a28b-2cf4c8a222c2,2001-12-19T00:00:00Z,"Nashville, Tennessee",Tennessee,37,2,9,Detroit Pistons,2025,6,3,The Ensworth School  in Nashville Tennessee,2025-10-24T00:00:00Z,Shooting Guard,Right,206,9
b42c9f58-c96d-43b8-a982-564353adbd81,1999-07-02T00:00:00Z,"Fort Smith, Arkansas",Arkansas,49,2,23,Philadelphia 76ers,2020,6,4,Northside in Fort Smith Arkansas,2020-12-27T00:00:00Z,Shooting Guard,Right,165,9
26f5fece-43bb-4a6b-b2c2-f94b051a9aa7,2005-07-07T00:00:00Z,"Duncanville, Texas",,5,1,9,Detroit Pistons,2024,6,8,Duncanville in Duncanville Texas,2024-10-23T00:00:00Z,Small Forward,Right,206,9
bac3091e-bc91-4ab5-8ddc-387beab1d2b5,1998-08-27T00:00:00Z,"Albany, New York",Maryland,19,1,1,Atlanta Hawks,2018,6,6,Shenendehowa Central in Clifton Park New York,2018-10-17T00:00:00Z,Shooting Guard|Small Forward,Right,198,9
7593faf7-7a88-4142-bb3d-aed5585c32c8,1993-07-23T00:00:00Z,"Petersburg, Virg",Radford,0,0,,,0,6,5,Brunswick in Lawrenceville Virginia,2019-10-25T00:00:00Z,Shooting Guard|Small Forward,Right,205,9
bd268e80-eeca-470b-9865-7c351bb2fdc0,2007-04-10T00:00:00Z,"Nashua, New Hampshire",Stanford,17,1,21,Oklahoma City Thunder,2026,6,2,Brewster Academy in Wolfeboro New Hampshire,,Point Guard,Right,186,9
5af35cbc-d9e2-42d2-8d69-d6af690371a1,2001-08-17T00:00:00Z,"Dallas, Texas",St. John's,0,0,,,0,6,4,Hillcrest in Dallas Texas,2024-10-25T00:00:00Z,Point Guard,Right,165,9
0291ffea-c29e-4fb4-88cd-a4bc6817de08,1999-06-14T00:00:00Z,"Orlando, Florida",DePaul,58,2,23,Philadelphia 76ers,2020,6,9,Wekiva in Apopka Florida,2021-01-04T00:00:00Z,Center|Power Forward,Right,210,9
3eeb82ba-0af5-40a2-ae68-7186370b408a,2001-09-25T00:00:00Z,Arl,Oklahoma State,1,1,9,Detroit Pistons,2021,6,6,,2021-10-30T00:00:00Z,Point Guard|Shooting Guard,Right,220,9
b5a511a9-0fd5-40a5-aca2-0714e30fccaf,2003-01-30T00:00:00Z,"San Leandro, California",,5,1,9,Detroit Pistons,2023,6,7,,2023-10-25T00:00:00Z,Small Forward,Right,205,9
f0deaac8-708d-458d-8b6f-a73a037f4935,2000-07-11T00:00:00Z,"Spanaway, Wash",Washington State,0,0,,,0,6,8,Orting in Orting Washington,2024-10-28T00:00:00Z,Power Forward,Right,245,9
03e52267-45a0-470e-b4c9-cd879321b7a9,2000-02-03T00:00:00Z,San Bernard,UNLV,0,0,,,0,6,3,Etiwanda in Rancho Cucamonga California,2025-01-11T00:00:00Z,Shooting Guard,Right,195,9
bd53dabe-bcf6-4cf6-90c3-9dee4597a359,1995-08-02T00:00:00Z,"Liepaja, Latvia",,4,1,20,New York Knicks,2015,7,2,,2015-10-28T00:00:00Z,Center|Power Forward,Right,240,10
d473390e-44b0-4989-85d5-ee09e0da92e7,1986-06-03T00:00:00Z,"Puerto Plata, Dom",Florida,3,1,1,Atlanta Hawks,2007,6,8,Grand Ledge in Grand Ledge Michigan,2007-11-02T00:00:00Z,Center,Right,240,10
299688f5-1d13-4e70-94eb-904664e36c59,2000-10-28T00:00:00Z,"Lagos, Nigeria",Western Kentucky,53,2,23,Philadelphia 76ers,2021,6,10,,2021-10-20T00:00:00Z,Center,Right,230,10
4247cc5a-eac4-45d5-86f5-01d3321c4959,1999-09-23T00:00:00Z,"IJmuiden, Netherlands",Bradley,0,0,,,0,6,9,,2024-11-01T00:00:00Z,Small Forward,Right,210,10
641a8148-a24b-4c99-91b9-e6c35e979a5d,2002-09-30T00:00:00Z,Puerto Rico,Michigan,11,1,10,Golden State Warriors,2026,6,9,Pennsauken HS in Pennsauken New Jersey,,Small Forward,Right,241,10
ccb1b99e-b913-4e21-911b-ea3b183a74f8,1990-03-04T00:00:00Z,Sag,Michigan State,35,2,10,Golden State Warriors,2012,6,6,Saginaw in Saginaw Michigan,2012-10-31T00:00:00Z,Power Forward|Small Forward,Right,230,10
2bb89d0f-0cdb-4323-8c11-1a4bfbcfc52c,2003-02-25T00:00:00Z,"Greenfield, Wiscons",Santa Clara,19,1,10,Golden State Warriors,2023,6,4,St. John's Northwestern Military Academy in Delafield Wisconsin,2023-10-30T00:00:00Z,Shooting Guard,Left,205,10
b8642480-fcc9-4cab-b4a0-c86502dfc613,1988-03-14T00:00:00Z,"Akron, Ohio",Davidson,7,1,10,Golden State Warriors,2009,6,2,Charlotte Christian in Charlotte North Carolina,2009-10-28T00:00:00Z,Point Guard,Right,185,10
ff35f3aa-7c02-4bab-a83d-95617ef27d13,2002-06-22T00:00:00Z,"Brasilia, Brazil",,55,2,10,Golden State Warriors,2022,6,7,,2023-11-16T00:00:00Z,Power Forward,Right,185,10
f2602819-128c-4cd9-aa6b-c03517a4eba2,2001-10-09T00:00:00Z,"New Orleans, Louisiana",Houston,0,0,,,0,6,1,Morton Ranch in Katy Texas,2026-01-19T00:00:00Z,Point Guard,Right,202,10
37bf14a8-7224-434f-9d34-fc9aa7adb65e,1989-09-14T00:00:00Z,"Houston, Texas",Marquette,30,1,5,Chicago Bulls,2011,6,6,Tomball in Tomball Texas,2012-01-01T00:00:00Z,Small Forward|Shooting Guard|Power Forward,Right,230,10
4adaf5f5-cb3a-467e-ab07-c876badeee05,2002-05-31T00:00:00Z,"Little Rock, Arkansas",Arkansas,14,1,10,Golden State Warriors,2021,6,5,,2021-10-19T00:00:00Z,Shooting Guard,Right,211,10
d53cfdb5-925a-416e-b33e-52e25366447a,2002-12-24T00:00:00Z,"Fairburn, Georgia",Florida,56,2,15,Memphis Grizzlies,2025,6,3,Woodward Academy in College Park Georgia,2025-10-21T00:00:00Z,Shooting Guard,Right,206,10
9831813a-ac8a-4b32-a143-47a3c34778ca,2002-07-25T00:00:00Z,"Giresun, Turkey",,16,1,21,Oklahoma City Thunder,2021,6,11,,2021-10-20T00:00:00Z,Center,Right,243,11
6c683da3-c2d0-400e-8011-fde5c59437b1,2002-10-03T00:00:00Z,"Montgomery, Alabama",Alabama,53,2,2,Boston Celtics,2022,6,1,Calhoun in Letohatchee Alabama,2022-11-11T00:00:00Z,Point Guard|Shooting Guard,Right,195,11
afe9aa0f-51e8-44a7-9aac-e66f3c1d2cdd,1992-08-18T00:00:00Z,"Belgrade, Serbia",,27,1,24,Phoenix Suns,2014,6,5,,2017-10-23T00:00:00Z,Shooting Guard,Right,225,11
66e9b12e-458a-4c7d-bb0f-ae51624b80c1,1994-03-06T00:00:00Z,"Flower Mound, Texas",Oklahoma State,6,1,2,Boston Celtics,2014,6,3,Edward S. Marcus in Flower Mound Texas,2014-10-29T00:00:00Z,Point Guard|Shooting Guard,Right,220,11
6995f635-5f0c-430c-9748-7c1727c3ff57,2001-04-26T00:00:00Z,"Pensacola, Florida",UConn,49,2,12,Indiana Pacers,2024,6,5,Burges in El Paso Texas,2024-11-18T00:00:00Z,Shooting Guard,Right,190,11
54f2a09a-7720-4b1e-8663-8ea59b77d39b,2003-05-13T00:00:00Z,"Fayetteville, Georgia",Auburn,3,1,11,Houston Rockets,2022,6,11,Sandy Creek in Tyrone Georgia,2022-10-19T00:00:00Z,Power Forward,Right,220,11
330f81bb-4cbf-472a-a47b-1a9ae8c42dd0,2001-05-10T00:00:00Z,"Portsmouth, Virg",LSU,17,1,11,Houston Rockets,2022,6,8,,2022-10-19T00:00:00Z,Power Forward,Right,215,11
c571031d-8cf2-4cca-9391-4f32714c028c,2004-06-24T00:00:00Z,"London, Kentucky",Kentucky,3,1,11,Houston Rockets,2024,6,2,North Laurel in London Kentucky,2024-10-23T00:00:00Z,Shooting Guard|Point Guard,Right,185,11
41a12a7c-b654-48ae-a87f-46ce8907b81f,1994-05-18T00:00:00Z,"Geneva, Switzerland",,25,1,11,Houston Rockets,2014,6,10,,2014-11-06T00:00:00Z,Center,Right,256,11
e2b62004-ff4a-4a75-87ad-40ee7ebd5936,1994-02-25T00:00:00Z,"Rockford, Ill",Wichita State,0,0,,,0,6,0,Auburn in Rockford Illinois,2016-11-09T00:00:00Z,Point Guard|Shooting Guard,Right,197,11
d65fdfe9-578a-4cac-81b6-33997c6cc757,1993-07-20T00:00:00Z,"Rotorua, New Zealand",Pitt,12,1,21,Oklahoma City Thunder,2013,6,11,Notre Dame Prep in Fitchburg Massachusetts,2013-10-30T00:00:00Z,Center,Right,265,11
fc665cd6-590f-4b31-9544-740f6b50b5dd,1988-09-29T00:00:00Z,Wash,Texas,2,1,21,Seattle SuperSonics,2007,6,11,,2007-10-31T00:00:00Z,Small Forward|Power Forward|Shooting Guard,Right,240,11
4a4466cf-6f87-4ea4-bf8a-d0c3af845eec,2003-01-30T00:00:00Z,"San Leandro, California",,4,1,11,Houston Rockets,2023,6,7,,2023-10-25T00:00:00Z,Small Forward|Point Guard,Right,200,11
a757c6c1-a2cc-4c6e-9975-b1336d26f8a6,1995-12-09T00:00:00Z,"New Orleans, Louisiana",Kansas,15,1,1,Atlanta Hawks,2015,6,8,Findlay Prep in Henderson Nevada,2015-10-30T00:00:00Z,Small Forward,Left,203,12
03883ed7-87c1-45cd-8162-0fe9e951bfae,1999-05-04T00:00:00Z,"Harbor City, California",Oregon State,0,0,,,0,6,4,Bishop Montgomery in Torrance California,2025-12-01T00:00:00Z,Shooting Guard,Right,195,12
daaee94e-9e6b-4ab4-a331-7cd8f6417565,2000-01-16T00:00:00Z,"Aurora, Ontario",Gonzaga,31,2,12,Indiana Pacers,2022,6,4,,2022-10-21T00:00:00Z,Point Guard|Shooting Guard,Right,191,12
06ec9775-3793-4860-8dd8-bc14e101a9d7,1998-09-15T00:00:00Z,"Los Angeles, California",Texas A&M,0,0,,,0,6,4,Mira Costa in Manhattan Beach California,2023-02-11T00:00:00Z,Point Guard,Right,173,12
1f87f81a-cf79-46d2-8b95-b994d0f2a9a2,1994-04-02T00:00:00Z,"Douala, Cameroon",New Mexico State,27,1,28,Toronto Raptors,2016,6,8,God's Academy in Lewisville Texas,2016-10-26T00:00:00Z,Power Forward,Right,245,12
6af33c41-4865-4b52-8196-a3d525c3c330,2000-01-01T00:00:00Z,"Huntsville, Alabama",Missouri,30,1,13,Los Angeles Clippers,2023,6,7,Lee in Huntsville Alabama,2023-10-25T00:00:00Z,Power Forward,Right,250,12
4c33f350-50f5-4464-ada4-c593931b5c76,1998-08-25T00:00:00Z,"Durham, North Carol",Virginia,0,0,,,0,7,1,Voyager Academy in Durham North Carolina,2021-11-06T00:00:00Z,Center,Right,240,12
673f731c-9d59-4e76-9ab3-dab22eeb865a,1992-03-25T00:00:00Z,"Pittsburgh, Pennsylvania",Arizona,0,0,,,0,6,1,Chartiers Valley in Bridgeville Pennsylvania,2015-10-28T00:00:00Z,Point Guard,Right,190,12
21200a44-942c-43f1-bd0c-517164ec63a6,1997-03-18T00:00:00Z,"Mostar, Bosnia and Herzegov",,32,2,14,Los Angeles Lakers,2016,7,0,,2016-11-02T00:00:00Z,Center,Right,240,12
c35946a7-9131-47a9-b1eb-0c9ffb7cbe81,2004-12-08T00:00:00Z,"Melbourne, Australia",Kansas,35,2,27,San Antonio Spurs,2024,6,8,Australian Institute of Sport in Canberra Australia,2024-10-25T00:00:00Z,Shooting Guard,Right,200,12
cd526736-0f1c-4235-a3d0-7bcb231a613b,2002-02-27T00:00:00Z,"Russellville, Arkansas",Liberty,54,2,12,Indiana Pacers,2025,6,3,Russellville in Russellville Arkansas,2025-10-23T00:00:00Z,Shooting Guard,Right,185,12
3a58b9d7-6e3b-4021-8b31-7f6ed1e7a706,2000-02-29T00:00:00Z,"Oshkosh, Wiscons",Iowa State,12,1,26,Sacramento Kings,2020,6,5,Oshkosh North in Oshkosh Wisconsin,2020-12-23T00:00:00Z,Point Guard|Shooting Guard,Right,185,12
e68b678e-c3e4-4f3f-b705-c49adfab5402,1999-10-16T00:00:00Z,"Charleston, South Carol",Vanderbilt,14,1,2,Boston Celtics,2020,6,5,Porter-Gaud School in Charleston South Carolina,2020-12-25T00:00:00Z,Small Forward,Right,215,12
c5e3929d-970c-4f2c-97eb-4ec0e011e626,1998-03-04T00:00:00Z,"Brooklyn, New York",Dayton,8,1,20,New York Knicks,2020,6,9,,2020-12-23T00:00:00Z,Power Forward,Right,220,12
ff2f33e2-962c-4b96-9e86-c60fa15cdf57,2003-09-04T00:00:00Z,"New Freedom, Pennsylvania",Houston,8,1,30,Washington Wizards,2023,6,7,,2023-10-25T00:00:00Z,Power Forward,Right,235,12
dc4b73eb-4ff0-44f8-ad09-7100f1ff60ef,1993-01-01T00:00:00Z,"Akron, Ohio",Wyoming,27,1,14,Los Angeles Lakers,2015,6,6,Revere in Richfield Ohio,2015-11-06T00:00:00Z,Power Forward|Center,Right,245,12
87c13c3a-199f-475e-a59f-2d598cc9314b,2001-07-16T00:00:00Z,"Atlanta, Georgia",Belmont,26,1,12,Indiana Pacers,2023,6,6,Greater Atlanta Christian in Norcross Georgia,2023-10-25T00:00:00Z,Shooting Guard,Right,190,12
0cd563b3-7f9c-4479-bc1d-001d86b48510,2000-01-26T00:00:00Z,"Gary, Indiana",Vanderbilt,5,1,6,Cleveland Cavaliers,2019,6,1,Brentwood Academy in Brentwood Tennessee,2019-10-23T00:00:00Z,Point Guard|Shooting Guard,Right,192,13
274ddde4-9988-418c-977f-45831f76998e,1993-06-28T00:00:00Z,"St. Louis, Missouri",Florida,3,1,30,Washington Wizards,2012,6,4,Chaminade College Prep in St. Louis Missouri,2012-10-30T00:00:00Z,Shooting Guard,Right,207,13
de8b3c84-76fd-4731-859d-d3feeb743eb5,2002-05-30T00:00:00Z,Spr,Nevada,50,2,20,New York Knicks,2025,6,8,,2025-10-22T00:00:00Z,Shooting Guard,Right,207,13
d3f19bac-5217-40e5-9e84-44030d4d2cee,2007-02-03T00:00:00Z,"Shawnee, Kansas",Illinois,5,1,13,Los Angeles Clippers,2026,6,6,Shawnee Mission Northwest in Shawnee Kansas,,Shooting Guard,Right,188,13
5ad121a1-4795-47f2-acc5-195632887581,1991-06-29T00:00:00Z,"Los Angeles, California",San Diego State,15,1,12,Indiana Pacers,2011,6,6,King in Riverside California,2011-12-26T00:00:00Z,Small Forward,Right,225,13
6a9096ca-a563-4f42-8e40-b56009583348,2002-10-10T00:00:00Z,"Edmond, Oklahoma",Ole Miss,0,0,,,0,6,1,Edmond Memorial in Edmond Oklahoma,2026-03-11T00:00:00Z,Point Guard,Right,195,13
cde0be9e-db17-48f6-ba0a-138d38b17208,1998-02-08T00:00:00Z,"Toyama, Japan",Gonzaga,9,1,30,Washington Wizards,2019,6,8,Meisei in Sendai Japan,2019-10-23T00:00:00Z,Power Forward,Right,230,13
549c5b61-b33f-4767-9856-8fb5f1d93523,1997-02-15T00:00:00Z,"Chester, Pennsylvania",UNLV,0,0,,,0,6,6,Archbishop Carroll in Radnor Pennsylvania,2016-11-19T00:00:00Z,Small Forward|Power Forward,Left,210,13
75fcab3f-1d55-45bc-8f5d-e0b2257dc6c2,1988-04-01T00:00:00Z,"North Hollywood, California",Stanford,10,1,3,New Jersey Nets,2008,7,1,San Joaquin Memorial in Fresno California,2008-10-29T00:00:00Z,Center,Right,282,13
ac67c0ae-0000-457f-b541-ef054ddb7a45,2003-03-14T00:00:00Z,"Fraschels, Switzerland",Penn State,30,1,13,Los Angeles Clippers,2025,6,11,,2025-10-22T00:00:00Z,Center,Right,242,13
9d07bad7-b62e-4464-851b-5edb0a8c0923,2000-01-23T00:00:00Z,"Anaheim, California",Miami (FL),48,2,13,Los Angeles Clippers,2023,6,5,Loudoun Valley HS in Purcellville Virginia,2023-10-25T00:00:00Z,Small Forward,Left,194,13
d4336bd2-f0d1-4acf-abdb-3db5c98dc97d,2002-01-10T00:00:00Z,"Pontiac, Michigan",Kentucky,22,1,14,Los Angeles Lakers,2021,6,8,,2021-10-23T00:00:00Z,Center,Right,205,13
caf73c33-df15-485e-a7f7-21aaea051ae6,1994-03-18T00:00:00Z,"New London, Connecticut",Providence,5,1,18,Minnesota Timberwolves,2016,6,3,New London in New London Connecticut,2016-10-26T00:00:00Z,Point Guard,Right,205,13
c3c7d1a4-9cc1-4e18-a3b5-2929890f3a79,2005-07-24T00:00:00Z,Arl,Minnesota,46,2,13,Los Angeles Clippers,2024,6,5,Rolling Meadows in Rolling Meadows Illinois,2024-12-04T00:00:00Z,Shooting Guard,Right,190,13
8dee8e3b-7936-4c79-b5bd-735da5321328,2000-05-08T00:00:00Z,"Houston, Texas",Houston,25,1,13,Los Angeles Clippers,2021,6,4,The Woodlands College Park in The Woodlands Texas,2021-10-20T00:00:00Z,Shooting Guard,Right,210,14
88f28822-2ea1-4eb2-8fb0-a436dcead5e0,1999-02-28T00:00:00Z,"Ljubljana, Slovenia",,3,1,1,Atlanta Hawks,2018,6,8,,2018-10-17T00:00:00Z,Point Guard|Shooting Guard,Right,230,14
70cd2bff-2e58-4a4d-ba94-7c0364d2e324,2004-11-21T00:00:00Z,"Eden Prairie, M",Baylor,24,1,20,New York Knicks,2026,6,5,,,Shooting Guard,Right,184,14
c0adeb91-ec4e-44c9-9912-91764a074ea7,2002-07-05T00:00:00Z,"Detroit, Michigan",,37,2,26,Sacramento Kings,2022,6,3,Coronado in Henderson Nevada,2022-10-22T00:00:00Z,Shooting Guard,Right,198,14
a0ff60a5-8459-499b-8da7-b17f3603c39e,2001-12-09T00:00:00Z,"New Milford, New Jersey",Vanderbilt,0,0,,,0,6,4,,2025-10-26T00:00:00Z,Shooting Guard,Right,209,14
c0664b84-0c3c-4f4b-81f6-85d670e28c87,2001-04-19T00:00:00Z,"Fargo, North Dakota",Tennessee,17,1,14,Los Angeles Lakers,2024,6,6,Prairie View in Henderson Colorado,2024-10-22T00:00:00Z,Small Forward,Right,215,14
fe283b5f-d145-481f-9d1e-6cf33c5e9602,1999-05-23T00:00:00Z,"New York, New York",Seton Hall,54,2,12,Indiana Pacers,2021,6,9,Montverde Academy in Montverde Florida,2021-10-19T00:00:00Z,Center|Power Forward,Left,240,14
725c7247-efee-4ee6-8d93-2ec2e9c297dd,1998-05-29T00:00:00Z,"Newark, Arkansas",Oklahoma,0,0,,,0,6,5,Cedar Ridge in Newark Arkansas,2021-10-22T00:00:00Z,Shooting Guard,Right,197,14
48ad9b48-00df-4c8e-a91f-085e731f3839,1996-02-06T00:00:00Z,"Milwaukee, Wiscons",UCLA,30,1,10,Golden State Warriors,2015,6,9,Hamilton in Milwaukee Wisconsin,2016-01-27T00:00:00Z,Center|Power Forward,Right,222,14
6447dcae-17fc-4e70-b125-bf3d300864f2,2001-11-03T00:00:00Z,"Pasadena, California",Wake Forest,19,1,18,Minnesota Timberwolves,2022,6,7,Lawrence Central in Indianapolis Indiana,2022-10-19T00:00:00Z,Power Forward,Right,235,14
6d4364f0-2186-4f00-ae77-bdf00c5fee7f,1999-04-03T00:00:00Z,"Houston, Texas",Kentucky,41,2,22,Orlando Magic,2018,6,8,Victory Prep Academy in Houston Texas,2019-01-25T00:00:00Z,Power Forward,Left,214,14
2e85d7ac-2aa5-4de6-b01e-7a1b093149b1,1999-01-04T00:00:00Z,"Marietta, Georgia",Alabama,8,1,6,Cleveland Cavaliers,2018,6,3,Pebblebrook in Mableton Georgia,2018-10-17T00:00:00Z,Shooting Guard|Point Guard,Right,190,14
37dc093a-035c-409f-8139-b0b03105dda5,2001-07-26T00:00:00Z,"Atlanta, Georgia",Auburn,22,1,15,Memphis Grizzlies,2022,7,2,Woodward Academy in College Park Georgia,2022-10-19T00:00:00Z,Center,Right,245,14
475135c8-e914-4861-b03b-dd2fad5f696a,2004-05-08T00:00:00Z,"Salt Lake City, Utah",Arkansas,36,2,3,Brooklyn Nets,2025,6,7,Quaker Valley in Leetsdale Pennsylvania,2025-11-15T00:00:00Z,Small Forward|Power Forward,Right,220,14
a2abd379-01b4-4285-8f38-f454491ea507,2004-10-06T00:00:00Z,"Akron, Ohio",USC,55,2,14,Los Angeles Lakers,2024,6,2,Sierra Canyon in Chatsworth California,2024-10-22T00:00:00Z,Shooting Guard,Right,210,14
6d7d692f-6fca-4718-9dae-823648e8a5d3,2000-08-19T00:00:00Z,"Cedar Rapids, Iowa",Iowa,23,1,25,Portland Trail Blazers,2023,6,8,,2023-10-25T00:00:00Z,Small Forward,Left,218,15
f8e9562a-4398-4954-a01e-c28040e4a971,2007-07-18T00:00:00Z,"Salt Lake City, Utah",Duke,3,1,15,Memphis Grizzlies,2026,6,9,Christopher Columbus in Miami Florida,,Power Forward,Right,253,15
588cefb4-75c0-42f0-a5cc-4f2a2a2c3647,2003-03-06T00:00:00Z,Sebr,Florida,18,1,30,Washington Wizards,2025,6,4,,2025-10-22T00:00:00Z,Point Guard,Right,195,15
2b6e96cb-4faa-4956-b056-bde60c93ecc1,2002-11-10T00:00:00Z,"Riverside, California",Tennessee,59,2,11,Houston Rockets,2025,6,4,Etiwanda in Rancho Cucamonga California,2025-11-20T00:00:00Z,Shooting Guard,Right,203,15
ce9b38f5-2d80-4d8f-aeb4-3bbc2e5fa42b,2003-08-26T00:00:00Z,"Sacramento, California",Washington State,39,2,15,Memphis Grizzlies,2024,6,7,Folsom in Folsom California,2024-10-23T00:00:00Z,Shooting Guard|Small Forward,Right,206,15
a398541d-d7b0-4c43-b239-410022d2af79,2004-12-17T00:00:00Z,"Columbia, South Carol",South Carolina,45,2,15,Memphis Grizzlies,2023,6,9,Ridge View in Columbia South Carolina,2023-10-30T00:00:00Z,Power Forward,Right,210,15
e24b492d-1d6d-4c05-aac8-a2b54d5b197a,2003-11-22T00:00:00Z,"Fort Lauderdale, Florida",Central Florida,9,1,29,Utah Jazz,2023,6,9,,2023-10-25T00:00:00Z,Power Forward,Right,215,15
fdd06200-e2ce-4694-aba9-294b9852de9f,2001-05-22T00:00:00Z,"Rochester, New York",Washington,16,1,25,Portland Trail Blazers,2020,6,8,,2020-12-28T00:00:00Z,Center|Power Forward,Right,250,15
0a649ec6-3e66-487f-a08f-45b4fad2bdb2,1997-07-08T00:00:00Z,"New York, New York",Virginia,24,1,23,Philadelphia 76ers,2019,6,5,Iona Prep in New Rochelle New York,2019-12-02T00:00:00Z,Shooting Guard,Right,195,15
7f2ceb06-1322-475d-a35a-3193f0a1690a,2004-12-01T00:00:00Z,"Fresno, California",,23,1,17,Milwaukee Bucks,2024,6,5,,2024-10-23T00:00:00Z,Shooting Guard,Right,160,15
70d868d9-754c-493f-bfdd-e50713aa22a6,2000-04-06T00:00:00Z,"Davidsonville, Maryland",UConn,53,2,9,Detroit Pistons,2024,6,3,Boy's Latin School of Maryland in Baltimore Maryland,2024-11-20T00:00:00Z,Shooting Guard,Right,205,15
3019f5a3-7ec4-4c6f-b161-9ec1a4f12c6f,1996-02-23T00:00:00Z,"Louisville, Kentucky",Ohio State,2,1,14,Los Angeles Lakers,2015,6,3,Montverde Academy in Montverde Florida,2015-10-28T00:00:00Z,Point Guard,Left,193,15
7a3cdf13-0f2a-44b2-a099-a3d78b5feacf,2002-12-19T00:00:00Z,"South Bend, Indiana",West Virginia,48,2,15,Memphis Grizzlies,2025,6,1,,2025-10-22T00:00:00Z,Point Guard,Right,190,15
5a182f88-005b-48ca-99f3-b1b58d562ae0,2003-09-11T00:00:00Z,"Fresno, California",Washington State,11,1,25,Portland Trail Blazers,2025,6,5,Fresno Central in Fresno California,2025-10-22T00:00:00Z,Shooting Guard,Right,206,15
464d1c3a-2f22-4787-9048-fc144c018297,1994-03-12T00:00:00Z,"Portland, Oregon",Syracuse,39,2,23,Philadelphia 76ers,2014,6,7,DeMatha Catholic in Hyattsville Maryland,2014-11-29T00:00:00Z,Power Forward|Small Forward,Right,213,15
eac9a9d9-a347-40f2-8d91-711509e63545,2002-05-14T00:00:00Z,"Toronto, Ontario",Purdue,9,1,15,Memphis Grizzlies,2024,7,3,,2024-10-23T00:00:00Z,Center,Right,305,15
6c180416-abf5-4a13-94c2-9942597c86e3,1993-02-18T00:00:00Z,"Thomaston, Georgia",Georgia,8,1,9,Detroit Pistons,2013,6,5,Greenville in Greenville Georgia,2013-10-30T00:00:00Z,Shooting Guard,Right,204,15
a2a1afae-f934-4d97-addd-5e09aebb7da1,2000-11-10T00:00:00Z,"Portland, Oregon",Vanderbilt,0,0,,,0,6,2,,2022-10-18T00:00:00Z,Point Guard,Right,170,15
ca72509b-1d9e-48ab-bde7-b040aa0623d3,2002-07-03T00:00:00Z,"Montreal, Quebec",Marquette,24,1,26,Sacramento Kings,2023,6,7,,2023-11-03T00:00:00Z,Power Forward,Right,230,15
0eb5f4a1-c40d-42b0-a63f-401ce81abff0,2000-03-21T00:00:00Z,"Amsterdam, Netherlands",Boston College,52,2,10,Golden State Warriors,2024,7,0,,2024-12-27T00:00:00Z,Power Forward,Right,238,15
abc0f736-333d-4263-bccb-a74749fd9064,1985-06-24T00:00:00Z,"Brooklyn, New York",USC,26,1,5,Chicago Bulls,2009,6,9,Calvary Christian in San Fernando California,2009-10-29T00:00:00Z,Power Forward|Center,Right,232,15
