id,firstName,fromYear,fullName,headshotURL,info,info_birthDate,info_birthPlace,info_collegeName,info_draftPickNum,info_draftRoundNum,info_draftTeamId,info_draftTeamName,info_draftYear,info_heightFeet,info_heightInches,info_highSchoolName,info_id,info_nbaDebut,info_positions,info_shootingHand,info_weightPounds,lastName,lebron,lebron_id,lebron_offensiveType,lebron_position,lebron_singleYearLEBRON,lebron_tier,teamId,toYear,_source_team_ids
203526,Raul,2015,Raul Neto,https://cdn.nba.com/headshots/nba/latest/260x190/203526.png,,,,,,,,,,,,,,,,,,Neto,,,,,,,,2022,6
202334,Ed,2010,Ed Davis,https://cdn.nba.com/headshots/nba/latest/260x190/202334.png,,,,,,,,,,,,,,,,,,Davis,,,,,,,,2021,6
1629643,Chuma,2020,Chuma Okeke,https://cdn.nba.com/headshots/nba/latest/260x190/1629643.png,,,,,,,,,,,,,,,,,,Okeke,,,,,,,,2024,6
202684,Tristan,2011,Tristan Thompson,https://cdn.nba.com/headshots/nba/latest/260x190/202684.png,,,,,,,,,,,,,,,,,,Thompson,,,,,,,,2024,6
1641772,Nae'Qwan,2024,Nae'Qwan Tomlin,https://cdn.nba.com/headshots/nba/latest/260x190/1641772.png,296ddfd0-f9b9-46c4-8491-ff483ad94b21,,,,,,,,,,,,,,,,,Tomlin,d565f9dd-cebf-4d53-b568-589de2be207f,,,,,,6,,6
1641854,Craig,2023,Craig Porter Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1641854.png,2477127b-3b78-412f-a1c6-9b2f66d8c1e6,,,,,,,,,,,,,,,,,Porter Jr.,e163b9f7-f885-4a55-b47c-0b3085f68e4a,,,,,,6,,6
1642878,Tyrese,2025,Tyrese Proctor,https://cdn.nba.com/headshots/nba/latest/260x190/1642878.png,3c9e4d33-f5ee-4202-9d16-91151bfd86ff,,,,,,,,,,,,,,,,,Proctor,dcbe20d2-9909-4db1-a8a0-3a4bec7526b4,,,,,,6,,6
201937,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201937.png,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1642434,Riley,2024,Riley Minix,https://cdn.nba.com/headshots/nba/latest/260x190/1642434.png,ab318dd9-43e0-466d-aa75-585acf65a60a,,,,,,,,,,,,,,,,,Minix,a90387d0-9529-4358-9351-4d12f9f9f692,,,,,,6,,6
1642400,Tristan,2025,Tristan Enaruna,https://cdn.nba.com/headshots/nba/latest/260x190/1642400.png,ddf96a23-1611-43c7-b563-81157870ef19,,,,,,,,,,,,,,,,,Enaruna,94f7dced-0da1-48ae-a7ac-b4c5529828e6,,,,,,6,,6
202681,Kyrie,2011,Kyrie Irving,https://cdn.nba.com/headshots/nba/latest/260x190/202681.png,52a38a2b-11cd-485b-adcb-31a10babd45b,,,,,,,,,,,,,,,,,Irving,3308fe9e-71f7-4dac-ba57-b97e95b7baef,,,,,,7,,7
1629023,P.J.,2019,P.J. Washington,https://cdn.nba.com/headshots/nba/latest/260x190/1629023.png,979f7976-36d9-4d84-a634-67f0187f8b65,,,,,,,,,,,,,,,,,Washington,63d8b530-bf43-497f-ba34-ab8bb7c7a144,,,,,,7,,7
202691,Klay,2011,Klay Thompson,https://cdn.nba.com/headshots/nba/latest/260x190/202691.png,4c91fc0b-048d-464e-a3c3-c7f1dd6ca849,,,,,,,,,,,,,,,,,Thompson,5639ea3f-8131-4619-9eb7-18525e8db974,,,,,,7,,7
1629655,Daniel,2019,Daniel Gafford,https://cdn.nba.com/headshots/nba/latest/260x190/1629655.png,8019a748-d4ef-4820-9954-6e6878aea96c,,,,,,,,,,,,,,,,,Gafford,b19ee947-c7db-44c7-8db5-76bdbe610f89,,,,,,7,,7
1630583,Santi,2021,Santi Aldama,https://cdn.nba.com/headshots/nba/latest/260x190/1630583.png,651c95dc-08d4-404e-8398-5b8a88652b83,,,,,,,,,,,,,,,,,Aldama,ffe1dacd-58ce-4050-a9ad-2cc6c568b03a,,,,,,15,,7
1642843,Cooper,2025,Cooper Flagg,https://cdn.nba.com/headshots/nba/latest/260x190/1642843.png,e8823431-f558-48a4-ae16-c29b130cdd49,,,,,,,,,,,,,,,,,Flagg,34e9b16f-9e36-40b9-a420-4ff02d6bd2ae,,,,,,7,,7
1628997,Caleb,2019,Caleb Martin,https://cdn.nba.com/headshots/nba/latest/260x190/1628997.png,0d611de0-e3a2-4c47-9d67-7b5a24b0d08c,,,,,,,,,,,,,,,,,Martin,161e2b7a-182f-4514-a394-8973ebd64875,,,,,,7,,7
1630230,Naji,2020,Naji Marshall,https://cdn.nba.com/headshots/nba/latest/260x190/1630230.png,cdf3c19d-2465-4a46-8dbc-2d60dc2d0679,,,,,,,,,,,,,,,,,Marshall,bf9da89f-9b45-4a24-8c65-28bb0243e9b7,,,,,,7,,7
1631108,Max,2022,Max Christie,https://cdn.nba.com/headshots/nba/latest/260x190/1631108.png,a43ab2bd-1b44-48e5-8eaf-44fbf2e6785b,,,,,,,,,,,,,,,,,Christie,9789ab9b-0ca9-4468-bd72-91fa82986ec6,,,,,,7,,7
203939,Dwight,2014,Dwight Powell,https://cdn.nba.com/headshots/nba/latest/260x190/203939.png,,,,,,,,,,,,,,,,,,Powell,,,,,,,,2026,7
1641726,Dereck,2023,Dereck Lively II,https://cdn.nba.com/headshots/nba/latest/260x190/1641726.png,c1d5f393-9222-4c39-87a6-08601bb0569c,,,,,,,,,,,,,,,,,Lively II,211c5f55-bfb6-4935-95de-2aa74734fea5,,,,,,7,,7
1643516,Morez,2026,Morez Johnson,,4b4846b7-2ca8-4231-8ad6-9efe71b4981f,,,,,,,,,,,,,,,,,Johnson,,,,,,,,,7
1631204,Marcus,2023,Marcus Sasser,https://cdn.nba.com/headshots/nba/latest/260x190/1631204.png,bf0802d3-fc76-4b5e-acc7-f49a039866ff,,,,,,,,,,,,,,,,,Sasser,2156e7f9-ddf7-4c5e-a060-d02dac6d2c8e,,,,,,9,,7
1629740,Nicolo,2019,Nicolo Melli,https://cdn.nba.com/headshots/nba/latest/260x190/1629740.png,,,,,,,,,,,,,,,,,,Melli,,,,,,,,2020,7
1643547,Sergio,2026,Sergio De Larrea,,8c2ac6d0-a53d-4330-8da4-00aa2e81eda1,,,,,,,,,,,,,,,,,De Larrea,,,,,,,,,7
1641844,Tarik,2026,Tarik Biberovic,,bee797dc-7f0b-4278-a803-890bac5a743a,,,,,,,,,,,,,,,,,Biberovic,,,,,,,,,7
1630539,Kai,2021,Kai Jones,https://cdn.nba.com/headshots/nba/latest/260x190/1630539.png,,,,,,,,,,,,,,,,,,Jones,,,,,,,,2024,7
1629033,Theo,2018,Theo Pinson,https://cdn.nba.com/headshots/nba/latest/260x190/1629033.png,,,,,,,,,,,,,,,,,,Pinson,,,,,,,,2022,7
1630314,Brandon,2021,Brandon Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1630314.png,,,,,,,,,,,,,,,,,,Williams,,,,,,,,2026,7
201580,,,,https://cdn.nba.com/headshots/nba/latest/260x190/201580.png,,,,,,,,,,,,,,,,,,,,,,,,,,,7|26
1630619,Moussa,2025,Moussa Cisse,https://cdn.nba.com/headshots/nba/latest/260x190/1630619.png,,,,,,,,,,,,,,,,,,Cisse,,,,,,,,2026,7
1642948,Ryan,2025,Ryan Nembhard,https://cdn.nba.com/headshots/nba/latest/260x190/1642948.png,c3f07142-952c-436b-b2ea-3c6dcccf35cf,,,,,,,,,,,,,,,,,Nembhard,3a34a2fc-5bfd-4f44-8308-d642b5ad83b5,,,,,,7,2026,7
1630593,McKinley,2021,McKinley Wright IV,https://cdn.nba.com/headshots/nba/latest/260x190/1630593.png,,,,,,,,,,,,,,,,,,Wright IV,,,,,,,,2022,7
1630589,Moses,2021,Moses Wright,https://cdn.nba.com/headshots/nba/latest/260x190/1630589.png,,,,,,,,,,,,,,,,,,Wright,,,,,,,,2021,7
1630535,Greg,2021,Greg Brown III,https://cdn.nba.com/headshots/nba/latest/260x190/1630535.png,,,,,,,,,,,,,,,,,,Brown III,,,,,,,,2023,7
1641765,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1641765.png,,,,,,,,,,,,,,,,,,,,,,,,,,,7|15
1641890,Tyler,2024,Tyler Smith,https://cdn.nba.com/headshots/nba/latest/260x190/1641890.png,e165920a-2500-4708-9a67-e1327dc18f1b,,,,,,,,,,,,,,,,,Smith,fd3394d7-c2ee-4b10-8677-024b96f2d601,,,,,,7,,7
203999,Nikola,2015,Nikola Jokić,https://cdn.nba.com/headshots/nba/latest/260x190/203999.png,90488a51-4c0a-4406-be1d-5a42d431423c,,,,,,,,,,,,,,,,,Jokić,eb8823bf-abdd-4082-af6d-95a6f02d5825,,,,,,8,,8
1627750,Jamal,2016,Jamal Murray,https://cdn.nba.com/headshots/nba/latest/260x190/1627750.png,c46a73cd-84c6-497e-b76a-8719bdb6c5e8,,,,,,,,,,,,,,,,,Murray,62077658-1554-41c4-b7ac-6bbf19bdbd29,,,,,,8,,8
203932,Aaron,2014,Aaron Gordon,https://cdn.nba.com/headshots/nba/latest/260x190/203932.png,7eaeb6dd-f6d0-4ae5-b8c9-d122ae9a79f9,,,,,,,,,,,,,,,,,Gordon,960a2307-30f6-45da-9077-9f09f96a92d8,,,,,,8,,8
1629661,Cameron,2019,Cameron Johnson,https://cdn.nba.com/headshots/nba/latest/260x190/1629661.png,152528b3-4c3b-4684-8db7-c95712505381,,,,,,,,,,,,,,,,,Johnson,1b6f55d2-b9ab-48a0-b2df-db5f75fb5903,,,,,,8,,8
1631128,Christian,2022,Christian Braun,https://cdn.nba.com/headshots/nba/latest/260x190/1631128.png,fee4baa1-5233-4bdd-8b2c-6177ed93e704,,,,,,,,,,,,,,,,,Braun,5cbf6d78-fba7-4488-8d1d-79425fbf7feb,,,,,,8,,8
1631212,Peyton,2022,Peyton Watson,https://cdn.nba.com/headshots/nba/latest/260x190/1631212.png,,,,,,,,,,,,,,,,,,Watson,,,,,,,,2026,8
1630192,Zeke,2020,Zeke Nnaji,https://cdn.nba.com/headshots/nba/latest/260x190/1630192.png,c3a2d818-e715-4386-aa3c-fd050f967d9f,,,,,,,,,,,,,,,,,Nnaji,062d689a-3163-4f6a-96a7-c0ee589204b5,,,,,,8,,8
1631124,Julian,2023,Julian Strawther,https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png,aec05a37-940e-44dc-afb0-918a71bacaa6,,,,,,,,,,,,,,,,,Strawther,61e483aa-acbf-4e09-8f57-396bca29248f,,,,,,8,,8
1628963,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1628963.png,,,,,,,,,,,,,,,,,,,,,,,,,,,8
1641747,DaRon,2024,DaRon Holmes II,https://cdn.nba.com/headshots/nba/latest/260x190/1641747.png,5e328db1-6514-4835-9e39-c28a486c0f02,,,,,,,,,,,,,,,,,Holmes II,7d25e0bb-3106-491f-be76-caa47cead082,,,,,,8,,8
1642461,Spencer,2024,Spencer Jones,https://cdn.nba.com/headshots/nba/latest/260x190/1642461.png,,,,,,,,,,,,,,,,,,Jones,,,,,,,,2026,8
203200,Justin,2012,Justin Holiday,https://cdn.nba.com/headshots/nba/latest/260x190/203200.png,,,,,,,,,,,,,,,,,,Holiday,,,,,,,,2023,8
2210,Richard,2001,Richard Jefferson,https://cdn.nba.com/headshots/nba/latest/260x190/2210.png,,,,,,,,,,,,,,,,,,Jefferson,,,,,,,,2017,8
1628971,Bruce,2018,Bruce Brown,https://cdn.nba.com/headshots/nba/latest/260x190/1628971.png,,,,,,,,,,,,,,,,,,Brown,,,,,,,,2026,8
1629618,Jalen,2023,Jalen Pickett,https://cdn.nba.com/headshots/nba/latest/260x190/1629618.png,,,,,,,,,,,,,,,,,,Pickett,,,,,,,,2026,8
202326,DeMarcus,2010,DeMarcus Cousins,https://cdn.nba.com/headshots/nba/latest/260x190/202326.png,,,,,,,,,,,,,,,,,,Cousins,,,,,,,,2021,8
1628427,Vlatko,2019,Vlatko Čančar,https://cdn.nba.com/headshots/nba/latest/260x190/1628427.png,,,,,,,,,,,,,,,,,,Čančar,,,,,,,,2024,8
203584,Troy,2013,Troy Daniels,https://cdn.nba.com/headshots/nba/latest/260x190/203584.png,,,,,,,,,,,,,,,,,,Daniels,,,,,,,,2019,8
1626145,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1626145.png,,,,,,,,,,,,,,,,,,,,,,,,,,,8
201566,Russell,2008,Russell Westbrook,https://cdn.nba.com/headshots/nba/latest/260x190/201566.png,,,,,,,,,,,,,,,,,,Westbrook,,,,,,,,2025,8
1630210,Markus,2020,Markus Howard,https://cdn.nba.com/headshots/nba/latest/260x190/1630210.png,,,,,,,,,,,,,,,,,,Howard,,,,,,,,2021,8
1642938,Curtis,2025,Curtis Jones,https://cdn.nba.com/headshots/nba/latest/260x190/1642938.png,,,,,,,,,,,,,,,,,,Jones,,,,,,,,2026,8
1631223,David,2022,David Roddy,https://cdn.nba.com/headshots/nba/latest/260x190/1631223.png,,,,,,,,,,,,,,,,,,Roddy,,,,,,,,2026,8
202685,,,,https://cdn.nba.com/headshots/nba/latest/260x190/202685.png,,,,,,,,,,,,,,,,,,,,,,,,,,,8
26864,Alpha,2021,Alpha Diallo,,,,,,,,,,,,,,,,,,,Diallo,,,,,,,,,8
1642354,KJ,2024,KJ Simpson,https://cdn.nba.com/headshots/nba/latest/260x190/1642354.png,8b2f5f0f-8451-466a-bb00-df566b38e493,,,,,,,,,,,,,,,,,Simpson,40b561d8-b99c-4052-a91c-f4195d8c45dc,,,,,,8,,8
1630595,Cade,2021,Cade Cunningham,https://cdn.nba.com/headshots/nba/latest/260x190/1630595.png,3eeb82ba-0af5-40a2-ae68-7186370b408a,,,,,,,,,,,,,,,,,Cunningham,05570413-e841-414e-bddd-799a68e8d5e2,,,,,,9,,9
1628989,Kevin,2018,Kevin Huerter,https://cdn.nba.com/headshots/nba/latest/260x190/1628989.png,bac3091e-bc91-4ab5-8ddc-387beab1d2b5,,,,,,,,,,,,,,,,,Huerter,8eb81556-0edc-472d-8397-545152d73a49,,,,,,9,2026,9
1631105,Jalen,2022,Jalen Duren,https://cdn.nba.com/headshots/nba/latest/260x190/1631105.png,,,,,,,,,,,,,,,,,,Duren,,,,,,,,2026,9
1628381,John,2017,John Collins,https://cdn.nba.com/headshots/nba/latest/260x190/1628381.png,bdc6d6e3-ed41-44e4-88b5-ae5dcb05cb98,,,,,,,,,,,,,,,,,Collins,d63a51dc-cd43-4f9e-9240-fd4f0bc695e2,,,,,,13,,9
1629130,Duncan,2018,Duncan Robinson,https://cdn.nba.com/headshots/nba/latest/260x190/1629130.png,80f729fe-a709-4acc-bbf7-0a69719a6832,,,,,,,,,,,,,,,,,Robinson,11a58647-7f85-49f8-a4dd-50b194f5bd3d,,,,,,9,,9
1630198,Isaiah,2020,Isaiah Joe,https://cdn.nba.com/headshots/nba/latest/260x190/1630198.png,b42c9f58-c96d-43b8-a982-564353adbd81,,,,,,,,,,,,,,,,,Joe,c5c9ec12-5f8a-4ec2-8324-38cb14301b37,,,,,,21,,9
1641709,Ausar,2023,Ausar Thompson,https://cdn.nba.com/headshots/nba/latest/260x190/1641709.png,b5a511a9-0fd5-40a5-aca2-0714e30fccaf,,,,,,,,,,,,,,,,,Thompson,03fcf6c1-244e-46ef-92b3-ebfe1d58eb2f,,,,,,9,,9
1641842,Ronald,2024,Ronald Holland II,https://cdn.nba.com/headshots/nba/latest/260x190/1641842.png,26f5fece-43bb-4a6b-b2c2-f94b051a9aa7,,,,,,,,,,,,,,,,,Holland II,1e5fcd1e-ef93-47de-943d-1d9be541030c,,,,,,9,,9
1627736,Malik,2016,Malik Beasley,https://cdn.nba.com/headshots/nba/latest/260x190/1627736.png,,,,,,,,,,,,,,,,,,Beasley,,,,,,,,2024,9
1630194,Paul,2020,Paul Reed,https://cdn.nba.com/headshots/nba/latest/260x190/1630194.png,0291ffea-c29e-4fb4-88cd-a4bc6817de08,,,,,,,,,,,,,,,,,Reed,b4168166-07f6-47bd-97b5-57de496c4c12,,,,,,9,,9
1643536,Ebuka,2026,Ebuka Okorie,,bd268e80-eeca-470b-9865-7c351bb2fdc0,,,,,,,,,,,,,,,,,Okorie,,,,,,,,,9
1642450,Daniss,2024,Daniss Jenkins,https://cdn.nba.com/headshots/nba/latest/260x190/1642450.png,5af35cbc-d9e2-42d2-8d69-d6af690371a1,,,,,,,,,,,,,,,,,Jenkins,b6e946d6-d43a-42a2-94f2-fb6900df6c51,,,,,,9,,9
1629750,Javonte,2019,Javonte Green,https://cdn.nba.com/headshots/nba/latest/260x190/1629750.png,7593faf7-7a88-4142-bb3d-aed5585c32c8,,,,,,,,,,,,,,,,,Green,70747451-b547-4a52-8792-f5f61fdc50d2,,,,,,9,,9
203914,Gary,2014,Gary Harris,https://cdn.nba.com/headshots/nba/latest/260x190/203914.png,df321d01-de15-4e06-ad2d-b841219cfb4a,,,,,,,,,,,,,,,,,Harris,a35067d7-d729-4573-8f3a-8e3867367c76,,,,,,17,,9
1627752,Taurean,2016,Taurean Prince,https://cdn.nba.com/headshots/nba/latest/260x190/1627752.png,ef509f36-80aa-42f3-99db-845596891b6b,,,,,,,,,,,,,,,,,Prince,b73666b8-8be4-4b29-a652-02eeba465b3c,,,,,,17,,9
1642449,Tolu,2024,Tolu Smith,https://cdn.nba.com/headshots/nba/latest/260x190/1642449.png,62357270-0c37-45a4-b75b-75066e062987,,,,,,,,,,,,,,,,,Smith,5e72ec0d-8613-4acf-85e1-fd0f01a088ca,,,,,,9,,9
1631111,Wendell,2022,Wendell Moore Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1631111.png,,,,,,,,,,,,,,,,,,Moore Jr.,,,,,,,,2026,9
1642404,Chaz,2025,Chaz Lanier,https://cdn.nba.com/headshots/nba/latest/260x190/1642404.png,b28ac812-714a-459a-a28b-2cf4c8a222c2,,,,,,,,,,,,,,,,,Lanier,108fe1dc-d5b9-48cf-b344-4b1d9c8bd859,,,,,,9,,9
1642403,Isaac,2024,Isaac Jones,https://cdn.nba.com/headshots/nba/latest/260x190/1642403.png,f0deaac8-708d-458d-8b6f-a73a037f4935,,,,,,,,,,,,,,,,,Jones,4b6e2a3c-699a-482e-8804-2110004c2890,,,,,,9,,9
1641989,Elijah,2024,Elijah Harkless,https://cdn.nba.com/headshots/nba/latest/260x190/1641989.png,03e52267-45a0-470e-b4c9-cd879321b7a9,,,,,,,,,,,,,,,,,Harkless,82203086-3b0d-49f4-ac94-ad27d50c5b5e,,,,,,,,9|29
201939,Stephen,2009,Stephen Curry,https://cdn.nba.com/headshots/nba/latest/260x190/201939.png,b8642480-fcc9-4cab-b4a0-c86502dfc613,,,,,,,,,,,,,,,,,Curry,ebffcdb1-1db9-424c-8c06-f1985da47b84,,,,,,10,,10
202710,Jimmy,2011,Jimmy Butler,https://cdn.nba.com/headshots/nba/latest/260x190/202710.png,37bf14a8-7224-434f-9d34-fc9aa7adb65e,,,,,,,,,,,,,,,,,Butler,d24aecb8-4fe7-45da-9079-5f720b65f331,,,,,,10,,10
203110,Draymond,2012,Draymond Green,https://cdn.nba.com/headshots/nba/latest/260x190/203110.png,ccb1b99e-b913-4e21-911b-ea3b183a74f8,,,,,,,,,,,,,,,,,Green,e413a417-1538-46d9-80cd-7afeaa49db71,,,,,,10,2026,10
204001,Kristaps,2015,Kristaps Porziņģis,https://cdn.nba.com/headshots/nba/latest/260x190/204001.png,bd53dabe-bcf6-4cf6-90c3-9dee4597a359,,,,,,,,,,,,,,,,,Porziņģis,2bcef3f7-49e9-4469-8a2b-5f74dd7caf54,,,,,,10,,10
1630541,Moses,2021,Moses Moody,https://cdn.nba.com/headshots/nba/latest/260x190/1630541.png,4adaf5f5-cb3a-467e-ab07-c876badeee05,,,,,,,,,,,,,,,,,Moody,be756624-84c2-4ac3-8c50-304102eba095,,,,,,10,,10
201143,Al,2007,Al Horford,https://cdn.nba.com/headshots/nba/latest/260x190/201143.png,d473390e-44b0-4989-85d5-ee09e0da92e7,,,,,,,,,,,,,,,,,Horford,f596abc4-aa40-4a62-b8dd-89ac7e1dd678,,,,,,10,,10
1642865,Yaxel,2026,Yaxel Lendeborg,,641a8148-a24b-4c99-91b9-e6c35e979a5d,,,,,,,,,,,,,,,,,Lendeborg,,,,,,,,,10
1641764,Brandin,2023,Brandin Podziemski,https://cdn.nba.com/headshots/nba/latest/260x190/1641764.png,2bb89d0f-0cdb-4323-8c11-1a4bfbcfc52c,,,,,,,,,,,,,,,,,Podziemski,e6fe2f1b-b289-426c-ac9a-1397f17428a0,,,,,,10,,10
1629001,,,,https://cdn.nba.com/headshots/nba/latest/260x190/1629001.png,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1630611,Gui,2023,Gui Santos,https://cdn.nba.com/headshots/nba/latest/260x190/1630611.png,ff35f3aa-7c02-4bab-a83d-95617ef27d13,,,,,,,,,,,,,,,,,Santos,ef67f775-cde8-4160-9b9d-c122ce1eb0b6,,,,,,10,,10
1628995,Kevin,2018,Kevin Knox II,https://cdn.nba.com/headshots/nba/latest/260x190/1628995.png,,,,,,,,,,,,,,,,,,Knox II,,,,,,,,2024,10
1630586,Usman,2021,Usman Garuba,https://cdn.nba.com/headshots/nba/latest/260x190/1630586.png,,,,,,,,,,,,,,,,,,Garuba,,,,,,,,2023,10
101106,Andrew,2005,Andrew Bogut,https://cdn.nba.com/headshots/nba/latest/260x190/101106.png,,,,,,,,,,,,,,,,,,Bogut,,,,,,,,2018,10
1629646,Charles,2021,Charles Bassey,https://cdn.nba.com/headshots/nba/latest/260x190/1629646.png,299688f5-1d13-4e70-94eb-904664e36c59,,,,,,,,,,,,,,,,,Bassey,8d17f620-bb74-433e-b7b0-59eb187bda99,,,,,,10,,10
2738,Andre,2004,Andre Iguodala,https://cdn.nba.com/headshots/nba/latest/260x190/2738.png,,,,,,,,,,,,,,,,,,Iguodala,,,,,,,,2022,10
2561,David,2003,David West,https://cdn.nba.com/headshots/nba/latest/260x190/2561.png,,,,,,,,,,,,,,,,,,West,,,,,,,,2017,10
1630311,Pat,2023,Pat Spencer,https://cdn.nba.com/headshots/nba/latest/260x190/1630311.png,,,,,,,,,,,,,,,,,,Spencer,,,,,,,,2026,10|24
203210,JaMychal,2014,JaMychal Green,https://cdn.nba.com/headshots/nba/latest/260x190/203210.png,,,,,,,,,,,,,,,,,,Green,,,,,,,,2022,10
203552,Seth,2013,Seth Curry,https://cdn.nba.com/headshots/nba/latest/260x190/203552.png,,,,,,,,,,,,,,,,,,Curry,,,,,,,,2026,10
202357,Nemanja,2015,Nemanja Bjelica,https://cdn.nba.com/headshots/nba/latest/260x190/202357.png,,,,,,,,,,,,,,,,,,Bjelica,,,,,,,,2021,10
1630237,Anthony,2020,Anthony Lamb,https://cdn.nba.com/headshots/nba/latest/260x190/1630237.png,,,,,,,,,,,,,,,,,,Lamb,,,,,,,,2022,10
1631466,Nate,2022,Nate Williams,https://cdn.nba.com/headshots/nba/latest/260x190/1631466.png,,,,,,,,,,,,,,,,,,Williams,,,,,,,,2026,10
2440,Matt,2002,Matt Barnes,https://cdn.nba.com/headshots/nba/latest/260x190/2440.png,,,,,,,,,,,,,,,,,,Barnes,,,,,,,,2016,10
201973,Jonas,2009,Jonas Jerebko,https://cdn.nba.com/headshots/nba/latest/260x190/201973.png,,,,,,,,,,,,,,,,,,Jerebko,,,,,,,,2018,10
1627780,Gary,2016,Gary Payton II,https://cdn.nba.com/headshots/nba/latest/260x190/1627780.png,,,,,,,,,,,,,,,,,,Payton II,,,,,,,,2026,10
1629010,Jerome,2018,Jerome Robinson,https://cdn.nba.com/headshots/nba/latest/260x190/1629010.png,,,,,,,,,,,,,,,,,,Robinson,,,,,,,,2023,10
1630185,Nico,2020,Nico Mannion,https://cdn.nba.com/headshots/nba/latest/260x190/1630185.png,,,,,,,,,,,,,,,,,,Mannion,,,,,,,,2020,10
1642379,Taran,2024,Taran Armstrong,,,,,,,,,,,,,,,,,,,Armstrong,,,,,,,,2024,10
1642954,Will,2025,Will Richard,https://cdn.nba.com/headshots/nba/latest/260x190/1642954.png,d53cfdb5-925a-416e-b33e-52e25366447a,,,,,,,,,,,,,,,,,Richard,2119fa7c-28cf-4610-96ca-9a091bf57218,,,,,,10,,10
1643018,LJ,2025,LJ Cryer,,f2602819-128c-4cd9-aa6b-c03517a4eba2,,,,,,,,,,,,,,,,,Cryer,ed7f87dc-0659-4775-83e1-bc75e39785a0,,,,,,10,,10
1642502,Malevy,2024,Malevy Leons,https://cdn.nba.com/headshots/nba/latest/260x190/1642502.png,4247cc5a-eac4-45d5-86f5-01d3321c4959,,,,,,,,,,,,,,,,,Leons,7b3c1e7d-fd88-4ea2-8e0e-cace54aa85be,,,,,,10,,10
201142,Kevin,2007,Kevin Durant,https://cdn.nba.com/headshots/nba/latest/260x190/201142.png,fc665cd6-590f-4b31-9544-740f6b50b5dd,,,,,,,,,,,,,,,,,Durant,aefe8871-4b55-4561-8546-9ee833e7ed85,,,,,,11,,11
1630578,Alperen,2021,Alperen Sengun,https://cdn.nba.com/headshots/nba/latest/260x190/1630578.png,9831813a-ac8a-4b32-a143-47a3c34778ca,,,,,,,,,,,,,,,,,Sengun,76d59a7c-0b32-4b9d-974e-fb28195be317,,,,,,11,,11
1627832,Fred,2016,Fred VanVleet,https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png,e2b62004-ff4a-4a75-87ad-40ee7ebd5936,,,,,,,,,,,,,,,,,VanVleet,a66498e6-cd1c-40a1-afd3-bc8e572754d8,,,,,,11,,11
1631095,Jabari,2022,Jabari Smith Jr.,https://cdn.nba.com/headshots/nba/latest/260x190/1631095.png,54f2a09a-7720-4b1e-8663-8ea59b77d39b,,,,,,,,,,,,,,,,,Smith Jr.,14c19ee2-5e90-4e5c-b27f-8128a5d9d553,,,,,,11,,11
1631106,Tari,2022,Tari Eason,https://cdn.nba.com/headshots/nba/latest/260x190/1631106.png,330f81bb-4cbf-472a-a47b-1a9ae8c42dd0,,,,,,,,,,,,,,,,,Eason,96d803fe-c68c-42b9-bfde-f2f12c8ecb7c,,,,,,11,,11
203500,Steven,2013,Steven Adams,https://cdn.nba.com/headshots/nba/latest/260x190/203500.png,d65fdfe9-578a-4cac-81b6-33997c6cc757,,,,,,,,,,,,,,,,,Adams,9baa0f56-635b-452a-a835-d3699cacc1ac,,,,,,11,,11
1641708,Amen,2023,Amen Thompson,https://cdn.nba.com/headshots/nba/latest/260x190/1641708.png,4a4466cf-6f87-4ea4-bf8a-d0c3af845eec,,,,,,,,,,,,,,,,,Thompson,67fd3347-086b-4bba-9919-435a0bb4dec4,,,,,,11,,11
1642263,Reed,2024,Reed Sheppard,https://cdn.nba.com/headshots/nba/latest/260x190/1642263.png,c571031d-8cf2-4cca-9391-4f32714c028c,,,,,,,,,,,,,,,,,Sheppard,76f95407-c9ff-41cf-80d0-a067a55426c4,,,,,,11,,11
203991,Clint,2014,Clint Capela,https://cdn.nba.com/headshots/nba/latest/260x190/203991.png,41a12a7c-b654-48ae-a87f-46ce8907b81f,,,,,,,,,,,,,,,,,Capela,cb69c43c-235b-4d2b-b14f-76290f76329d,,,,,,11,,11
203935,Marcus,2014,Marcus Smart,https://cdn.nba.com/headshots/nba/latest/260x190/203935.png,66e9b12e-458a-4c7d-bb0f-ae51624b80c1,,,,,,,,,,,,,,,,,Smart,30c0e401-c20a-499d-bba0-ada0a14eefd6,,,,,,14,,11
1631120,JD,2022,JD Davison,https://cdn.nba.com/headshots/nba/latest/260x190/1631120.png,6c683da3-c2d0-400e-8011-fde5c59437b1,,,,,,,,,,,,,,,,,Davison,74235dd1-fd65-4435-895b-a8fc985bc321,,,,,,11,,11
